Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Kingdom of Cambodia,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,"Table 2: Schools, Classes, Students and Staff by Province",Province,Number of,Disadv.,Number of.1,Number of.2,Classes,Enrollment,Repeaters,Teaching Staff,Non-Teaching Staff,Total  Staff,Unnamed: 15,Number of School,Seperated,Teaching Staff with out trainning,Pre-school,Primary School,Lower Secondary,Upper Secondary,Unnamed: 16,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Table 10: Number of Cluster schools and Schools in Pagoda,Number of Schools,2 - Shift,Floating,Schools,Attached,Schools Without,Characteristics of School Principals (Incharge),Primary,College,Lycee,Enrollment in Grade 1,Repeaters in Grade 1,Enrollment in Grade 2,Repeaters in Grade 2,Enrollment in Grade 3,Repeaters in Grade 3,Enrollment in Grade 4,Repeaters in Grade 4,Enrollment in Grade 5,Repeaters in Grade 5,Enrollment in Grade 6,Unnamed: 22,Repeaters in Grade 6,Unnamed: 24,Enrollment in Grade 7,Unnamed: 26,Repeaters in Grade 7,Unnamed: 28,Enrollment in Grade 8,Unnamed: 30,Repeaters in Grade 8,Unnamed: 32,Enrollment in Grade 9,Unnamed: 34,Repeaters in Grade 9,Unnamed: 36,Enrollment in Grade 10,Unnamed: 38,Repeaters in Grade 10,Unnamed: 40,Enrollment in Grade 11,Unnamed: 42,Repeaters in Grade 11,Unnamed: 44,Enrollment in Grade 12,Unnamed: 46,Repeaters in Grade 12,Unnamed: 48,Lower Sec.,Upper Sec.,Total,% Female,Grade 1 Intake,Primary Enrollment,Grade 7 Intake,L. Sec. Enrollment,Grade 10 Intake,U. Sec. Enrollment,% Over-age Enrollment in,Lowest Step,Medium Step,Highest Step,Mixed Step,Pre-School,Director of the,Provincial Edn. Service,District Edn. Office,Teaching Staff at Schools,Non-Tch. Staff at Schools,Total Staff,Number of Schools with,Literacy,Contracted,Education Level of Teaching Staff,Education Level of Non-Teaching Staff,Teaching Staff without Pedagogy Training,Unnamed: 17,Preschool Level,Primary Level,Secondary Level,w/o Pedag.,Number of Classrooms,Classrooms Without Good,Schools with Separate,Parent Association,Commu.,Teaching,PB Fund (Riel),Number of Schools Obtaining Funds from,Total Number of,Concrete/Brick Structure,Wooden Structure,Bamboo Structure,New Buildings,Buildings Without Good,School Area (m2),Cl.room Area,Pre-School with,"Schools with Sport Ground, Equipment and Teams / Player for",Gross Admission,Net Admission,% Over-age (6+),Transition Rate,Transition Rate.1,Gross Enrollment Rate,Net Enrollment Rate,Gross Admission Rate,Net Admission Rate,% Over-age (6+) Admission,"Transition Rate to Lower Sec.
2018/2019","Transition Rate to Upper Sec.
2018/2019",Table 9: Indicators on Enrollment by Province,Gross Enrollment Rate (Total),Net Enrollment Rate (Total),Gross Enrollment Rate (Girl),Net Enrollment Rate (Girl),Table 3:  Indicators on Primary Schools by Province,Table 1: Indicators on Schools,Table 2:  Indicators on Schools by Province,Table 4:  Indicators on Secondary Schools by Province,Table 7: Indicators on Primary Students and Staff by Province,Aged 6,Aged 6-11,Aged 12-14,Aged 15-17,Sex-Ratio of Population,Table 8: Indicators on Secondary Students and Staff by Province,Table 5:  Indicators on Students and Staff,Table 6: Indicators on Students and Staff by Province,Primary Level (Grades 1-6),Lower Secondary Level (Grades 7-9),Upper Secondary Level (Grades 10-12),Successful Candidates,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Unnamed: 23,Grade 9,Unnamed: 27,Grade 10,Unnamed: 29,Grade 11,Unnamed: 33,Grade 12,Unnamed: 35,Table 25:  Servival Rate And Completion Rate,Table 26 : Gender Parity Index in Education Indicators 2019 - 2020,"APPENDIX: EDUCATION STATISTICS, 1979/1980 to 2019/2020"
,,,,,,,,18270,,1236,,673,,58,,,Preah Vihear,228,7,1567,1125,3,37538,3344,1209,236,1445,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,69470,,3431,,1340,,327,,,Prey Veng,547,17,4533,3536,56,148230,9898,2691,1262,3953,1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,33507,,2089,,836,,127,,,Pursat,306,3,2341,1580,7,68838,5364,1544,434,1978,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,19545,,679,,372,,19,,,Ratanak Kiri,222,18,1416,877,12,40612,1683,791,87,878,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,79734,,4069,,1961,,585,,,Siemreap,507,11,4589,3251,52,165114,11904,2845,1303,4148,2546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,13001,,1061,,500,,31,,,Stung Treng,173,9,1199,785,1,26641,2507,815,93,908,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,35132,,1027,,693,,112,,,Svay Rieng,262,4,2481,1794,8,72639,3034,1658,544,2202,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,54820,,3247,,1259,,210,,,Takeo,382,16,3493,3024,80,114861,9815,2844,955,3799,1469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,54591,,2568,,1275,,182,,,Tbaung Khmum,404,6,3286,2348,34,113591,6880,2091,600,2691,1457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,970053,,45747,,25922,,3766,,,Whole Kingdom,7282,175,62402,45254,613,2023473,128763,44914,12433,57347,29688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,160114,,5514,,6351,,755,,,-  Urban Area,659,17,8883,6482,88,334805,16141,8976,1804,10780,7106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,809939,,40233,,19571,,3011,,,-  Rural Area,6623,158,53519,38772,525,1688668,112622,35938,10629,46567,22582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Girl,,Girl,,Female,,Female,,,,Schools,Schools,Classes,Classrooms,in Pagoda,Total,Total,Total,Total,Total,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,22558,,267,,751,,87,,,Banteay Meanchey,84,0,890,883,0,41434,823,1824,314,2138,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,36169,,501,,1229,,165,,,Battambang,125,2,1370,1268,0,66806,1550,2606,499,3105,1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,36237,,662,,1398,,255,,,Kampong Cham,124,1,1495,1355,7,65701,1839,2907,672,3579,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,20368,,178,,657,,68,,,Kampong Chhnang,77,0,773,742,4,37032,638,1602,259,1861,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,26268,,228,,697,,44,,,Kampong Speu,96,1,972,828,4,49865,789,1979,287,2266,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,25287,,409,,793,,60,,,Kampong Thom,92,0,975,945,0,45912,1184,1728,319,2047,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,22396,,301,,931,,91,,,Kampot,100,0,1159,923,0,42808,1046,2249,410,2659,1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,42128,,568,,2030,,133,,,Kandal,140,0,1794,1655,52,78586,1771,4382,606,4988,2163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1304,,24,,97,,8,,,Kep,6,0,71,71,0,2513,90,225,33,258,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3950,,29,,151,,12,,,Koh Kong,31,0,205,192,0,7789,86,435,53,488,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,10426,,102,,484,,32,,,Kratie,55,0,429,419,24,19315,344,952,116,1068,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2621,,53,,87,,2,,,Mondul Kiri,14,0,108,101,0,4904,166,234,15,249,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,7592,,162,,178,,10,,,Otdar Meanchey,38,1,322,303,0,14582,537,500,61,561,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2632,,63,,135,,8,,,Pailin,9,0,114,114,0,4936,176,309,41,350,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,45883,,822,,2647,,173,,,Phnom Penh,66,0,1967,1322,0,90657,2301,5779,552,6331,2820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,6334,,221,,246,,23,,,Preah Sihanouk,27,0,300,300,0,12331,612,689,87,776,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8386,,59,,305,,26,,,Preah Vihear,64,0,378,378,0,15325,149,747,81,828,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,37777,,239,,939,,112,,,Prey Veng,124,0,1557,1448,38,71281,746,2504,590,3094,1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,15425,,105,,538,,46,,,Pursat,60,0,653,634,0,28858,351,1422,227,1649,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,6005,,38,,194,,12,,,Ratanak Kiri,27,0,242,227,11,12110,125,461,36,497,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,43287,,732,,1164,,181,,,Siemreap,123,0,1562,1398,22,78266,2386,2460,478,2938,1345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3962,,64,,192,,14,,,Stung Treng,37,0,191,186,6,7543,179,458,52,510,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,19810,,178,,540,,85,,,Svay Rieng,74,0,874,826,34,38198,693,1833,371,2204,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,38063,,675,,999,,186,,,Takeo,119,1,1763,1730,11,73313,2205,3194,760,3954,1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,24030,,400,,593,,63,,,Tbaung Khmum,79,0,932,876,0,43615,1208,1418,246,1664,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,508898,,7080,,17975,,1896,,,Whole Kingdom,1791,6,21096,19124,213,953680,21994,42897,7165,50062,19871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,115056,,1933,,5651,,566,,,-  Urban Area,228,1,4866,4093,30,221236,5675,12376,1576,13952,6217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,393842,,5147,,12324,,1330,,,-  Rural Area,1563,5,16230,15031,183,732444,16319,30521,5589,36110,13654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Med,High,,Mix,,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,,Grade 8,Grade 9,,,,,,,,Pre-school,,,,,,Grade 11,,,,Low,Grade 1,Grade 7,Grade 10,Grade 12,Primary,L.Sec,U.Sec,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,97,173,,242,,562,548,542,523,493,,193,164,,,Banteay Meanchey,,,,,546,,,,,,93,,,,34,563,239,114,87,3231,596,294,4667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,162,295,,296,,995,939,895,859,823,,300,248,,,Battambang,,,,,788,,,,,,135,,,,35,1025,389,177,121,5536,937,433,7694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,111,383,,46,,689,652,632,608,564,,315,267,,,Kampong Cham,,,,,554,,,,,,175,,,,14,711,371,204,163,3856,953,542,5905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,48,114,,40,,376,373,355,359,355,,163,145,,,Kampong Chhnang,,,,,219,,,,,,89,,,,17,394,198,99,79,2212,506,267,3204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,35,191,,72,,475,488,475,481,459,,215,183,,,Kampong Speu,,,,,309,,,,,,95,,,,11,485,271,114,94,2863,669,303,4144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,54,149,,84,,584,566,535,512,502,,205,185,,,Kampong Thom,,,,,303,,,,,,109,,,,16,598,252,123,101,3297,642,333,4575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,189,,41,,416,405,397,403,385,,250,248,,,Kampot,,,,,266,,,,,,114,,,,10,431,315,124,108,2437,813,346,3862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,129,325,,24,,761,731,696,676,642,,375,327,,,Kandal,,,,,515,,,,,,209,,,,37,794,453,240,190,4300,1155,639,6609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,11,,16,,32,28,26,27,25,,14,14,,,Kep,,,,,32,,,,,,9,,,,1,35,16,9,9,173,44,27,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,16,,60,,145,133,136,127,125,,45,42,,,Koh Kong,,,,,87,,,,,,23,,,,4,143,52,26,17,809,139,66,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27,87,,32,,408,390,351,327,289,,96,76,,,Kratie,,,,,152,,,,,,45,,,,6,435,118,51,43,2200,290,139,2781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
