Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Kingdom of Cambodia,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,"Table 2: Schools, Classes, Students and Staff by Province","Table 6: All Lycees, Classes, Students and Staff by Province",Unnamed: 15,"Table 5: Colleges, Classes, Students and Staff by Province","Table 7: Lycees with grade 10-12 only, Classes, Students and Staff by Province","Table 3: Pre- Schools, Classes, Students and Staff by Province","Table 4: Primary Schools, Classes, Students and Staff by Province","Table 8: Secondary Schools, Classes, Students and Staff by Province",Table 12: Number of Classes by Grade and Education level,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Table 10: Number of Cluster schools and Schools in Pagoda,Table 9: Characteristics of Schools and School Principals,Table 11: Number of Schools by Highest Grade Taught,Table 16: Enrollment and Repeaters by Grade,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,"Table 13: Enrollment by Level of Education, 2020 - 2021","Table 14: Enrollment by Level of Education, 2021 - 2022",Table 17: New Intake and Enrollment by Level and Age (Both Sexes),Table 18: New Intake and Enrollment by Level and Age (Female),Table 15: Pre-School Enrollment,Table 26: Educational Staff in Province and District Offices and Schools,Table 20: School Staff with Special Functions,Table 19: School Staff by Education and Pedagogical Training,Table 21: Teaching Staff and Pedagogical Trainning,Table 23: Condition of Classrooms and Existence of Separate School Office and Library,Table 25: Community Participation and Financing,Table 22: Condition of School Buildings,Table 24: School Space and Sports Facilities,"Table12: Indicators on Access, Gross and Net Enrolment Ratios by Province for Male",Table 10: Indicators on Access and Equity by Province,Table 9: Indicators on Enrollment by Province,Table 11: Gross and Net Enrollment Ratios by Province,Table 3:  Indicators on Primary Schools by Province,Table 1: Indicators on Schools,Table 2:  Indicators on Schools by Province,Table 4:  Indicators on Secondary Schools by Province,Table 7: Indicators on Primary Students and Staff by Province,Table 27: School-Going Age Population and Respective Sex-Ratios,Table 8: Indicators on Secondary Students and Staff by Province,Table 5:  Indicators on Students and Staff,Table 6: Indicators on Students and Staff by Province,Table 16: Student Flow Rates and Graduates by level for Both Sex 2020 - 2021,Table 20: Student Flow Rates and graduates by Level for Female 2020 - 2021,Table 24: Student Flow Rates and Graduates by level for Male 2020 - 2021,Table 13: Student Flow Rates for Both Sex  2020 - 2021,Table 17: Student Flow Rates for Female 2020 - 2021,Table 21: Student Flow Rates (Grade 1-4) for Male 2020 - 2021,Table 25:  Servival Rate And Completion Rate,Table 26 : Gender Parity Index in Education Indicators 2021 - 2022,"APPENDIX: EDUCATION STATISTICS, 1979/1980 to 2021/2022"
,399,20,1,,2,2,6,5,531,1,0,92,0,0,32,,,,,,,,,,,,,,,,,,Prey Veng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,83,1,,7,5,6,8,279,0,0,44,0,0,16,,,,,,,,,,,,,,,,,,Pursat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,68,35,0,,7,6,9,22,182,4,3,15,0,1,11,,,,,,,,,,,,,,,,,,Ratanak Kiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,463,116,1,,4,2,7,4,504,1,0,78,1,3,40,,,,,,,,,,,,,,,,,,Siemreap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,46,20,0,,0,1,2,4,167,0,1,30,0,0,8,,,,,,,,,,,,,,,,,,Stung Treng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,175,75,0,,1,1,1,1,258,0,0,53,1,0,20,,,,,,,,,,,,,,,,,,Svay Rieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,301,44,0,,0,0,1,1,380,0,0,66,0,1,52,,,,,,,,,,,,,,,,,,Takeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,237,64,1,,18,6,12,10,359,0,0,52,1,0,27,,,,,,,,,,,,,,,,,,Tbaung Khmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4563,1385,11,,69,59,101,93,6973,9,9,1235,6,10,542,,,,,,,,,,,,,,,,,,Whole Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,536,131,0,,3,6,6,3,666,1,1,126,0,1,115,,,,,,,,,,,,,,,,,,-  Urban Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4027,1254,11,,66,53,95,90,6307,8,8,1109,6,9,427,,,,,,,,,,,,,,,,,,-  Rural Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Enrollment in Grade 1,,Repeaters in Grade 1,,,Enrollment in Grade 2,,Repeaters in Grade 2,,Enrollment in Grade 3,,Repeaters in Grade 3,,Enrollment in Grade 4,,,,Repeaters in Grade 4,,,,,,,,Enrollment in Grade 5,,Repeaters in Grade 5,,Enrollment in Grade 6,,,,Province,,Repeaters in Grade 6,,Enrollment in Grade 7,,Repeaters in Grade 7,,Enrollment in Grade 8,,Repeaters in Grade 8,,Enrollment in Grade 9,,Repeaters in Grade 9,,Enrollment in Grade 10,,Repeaters in Grade 10,,Enrollment in Grade 11,,Repeaters in Grade 11,,Enrollment in Grade 12,,Repeaters in Grade 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,Girl,Total,,Girl,Total,Girl,Total,Girl,Total,Girl,Total,Girl,Total,Girl,,,Total,,,,,,,Girl,Total,Girl,Total,Girl,Total,,,,,Girl,Total,Girl,Total,Girl,Total,Girl,Total,Girl,Total,Girl,Total,Girl,Total,Girl,Total,Girl,Total,Girl,Total,Girl,Total,Girl,Total,Girl,Total,Girl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18994,8921,1737,,669,18253,8782,1130,425,16506,7837,790,271,16301,7923,,,627,,,,,,,206,15049,7352,421,140,14844,,,,Banteay Meanchey,7380,325,108,12398,6475,117,40,10554,5648,54,15,8764,4738,80,28,6038,3438,20,12,5205,2926,8,2,4515,2623,82,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32644,15287,4614,,1801,29477,13891,2873,1098,27532,13050,1994,763,26587,12749,,,1282,,,,,,,478,25028,12316,936,307,23067,,,,Battambang,11511,653,239,19461,10172,167,58,16644,8987,138,65,13931,7514,252,101,9524,5313,53,30,8071,4452,37,19,7373,4112,224,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26921,12429,4424,,1663,25295,12431,3017,1148,23026,10869,2348,841,22261,12865,,,1767,,,,,,,628,21037,13976,1288,443,19977,,,,Kampong Cham,9820,862,287,16844,8991,141,72,14422,7846,131,46,12577,6878,251,97,9403,5311,48,24,8448,4748,63,31,7491,4278,209,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14183,6774,1930,,746,13382,6424,1325,450,12271,5847,1079,326,11813,6099,,,798,,,,,,,242,11284,6292,647,201,10817,,,,Kampong Chhnang,5443,383,101,9783,5297,54,24,8517,4623,60,20,7020,3842,60,27,4856,2752,7,2,4148,2276,3,1,3749,2150,134,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19207,9013,2057,,846,18981,9253,1189,481,18125,8613,1092,446,17017,8193,,,867,,,,,,,335,16776,8084,591,228,16371,,,,Kampong Speu,7988,464,169,14031,7349,64,13,11429,5943,54,19,9190,4759,135,35,5900,3098,36,8,4937,2577,27,19,4226,2279,48,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20594,9975,3077,,1254,19597,9108,1580,578,17053,8140,1347,478,16157,9508,,,864,,,,,,,315,14283,9443,566,189,13610,,,,Kampong Thom,6983,426,139,11644,6234,85,34,10016,5484,47,9,8662,4605,107,34,6441,3703,26,4,5743,3162,9,2,4964,2818,90,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14818,6860,1593,,631,13809,6571,860,278,12471,5798,600,181,11982,5751,,,422,,,,,,,153,11282,5425,285,86,11154,,,,Kampot,5394,260,79,10392,5331,143,56,9057,4815,72,32,7982,4156,199,51,5526,2953,43,17,5312,2788,34,18,4629,2473,102,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31962,14772,5786,,2239,29303,13751,3874,1452,27449,12960,3247,1215,25903,12553,,,2570,,,,,,,910,24049,11469,1989,670,23034,,,,Kandal,11198,1344,491,20965,10761,193,79,18850,9905,199,76,15976,8308,186,47,11393,6220,77,28,10235,5614,33,8,8845,4970,163,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1079,499,136,,51,1055,508,78,23,948,466,40,12,881,423,,,21,,,,,,,4,798,381,21,7,720,,,,Kep,344,9,2,646,367,4,1,571,290,3,0,516,261,37,10,329,184,0,0,335,184,0,0,319,153,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3590,1763,366,,154,3371,1571,233,88,2816,1330,123,44,2628,1259,,,61,,,,,,,21,2438,1178,69,25,2362,,,,Koh Kong,1144,35,9,2144,1085,21,9,1873,1008,25,7,1690,841,46,12,1243,643,4,1,1048,540,1,0,840,438,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13526,6401,2434,,1003,12639,6112,1440,552,10818,5547,1003,400,10237,5906,,,742,,,,,,,275,8909,5192,454,167,7875,,,,Kratie,4050,304,135,5908,3239,50,16,4668,2535,24,4,3804,2013,104,26,2515,1414,1,1,2193,1240,1,1,1948,1052,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3166,1515,356,,151,2861,1395,264,87,2654,1411,218,97,2457,1321,,,85,,,,,,,36,2170,1166,86,27,1917,,,,Mondul Kiri,1051,52,11,1562,793,27,3,1166,639,19,2,993,529,33,15,744,400,5,3,669,364,1,0,504,277,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8162,3768,1255,,471,7126,3281,750,277,6572,3080,532,187,5880,2735,,,386,,,,,,,139,5386,2702,203,85,4916,,,,Otdar Meanchey,2514,116,45,4239,2248,84,37,3564,1916,50,14,2938,1615,53,14,2126,1087,41,15,1763,938,19,10,1460,779,58,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2114,1015,341,,131,1716,811,159,66,1705,839,138,55,1593,774,,,93,,,,,,,39,1441,737,83,31,1312,,,,Pailin,652,18,10,1354,714,20,4,1203,631,9,2,1007,553,47,21,696,417,15,5,649,351,5,1,513,288,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27221,12592,2802,,1117,23087,11019,1684,665,22053,10201,1287,462,22636,10941,,,931,,,,,,,356,20740,10032,583,199,19818,,,,Phnom Penh,9527,407,155,20889,10281,259,119,19952,9921,318,144,18114,9050,488,176,13448,6896,30,15,13790,6988,17,5,13865,6958,664,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6219,2900,941,,395,5248,2491,590,244,4753,2251,355,142,4332,2086,,,258,,,,,,,85,4032,1981,139,32,3656,,,,Preah Sihanouk,1817,136,41,3587,1870,55,15,2979,1541,18,8,2652,1284,81,31,1798,965,6,2,1651,844,1,0,1372,741,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8149,3908,1792,,748,7142,3513,957,381,6755,3193,684,282,5957,3012,,,441,,,,,,,158,5198,2650,246,98,4704,,,,Preah Vihear,2466,113,37,4110,2185,24,7,3480,1938,8,1,3081,1710,18,9,2286,1296,13,9,1857,1014,1,0,1561,861,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27569,12717,3678,,1440,26244,12069,2346,847,24337,11298,2076,693,23802,11119,,,1579,,,,,,,534,23661,11070,1261,437,23118,,,,Prey Veng,11147,959,303,19676,10175,35,16,16992,8931,17,8,14153,7425,150,63,9818,5310,15,3,8395,4498,15,10,7503,4135,201,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14645,6862,2586,,1074,15203,8279,1408,550,11668,5810,1129,452,10882,5956,,,677,,,,,,,233,10156,6233,491,163,9534,,,,Pursat,4876,322,99,7979,4304,12,5,6750,3663,12,4,5811,3068,39,17,4157,2345,0,0,3601,1926,0,0,3062,1678,111,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7631,3713,736,,321,7369,3474,503,207,6939,3327,384,141,6513,3188,,,281,,,,,,,118,6002,3158,174,72,5205,,,,Ratanak Kiri,2664,116,40,3795,1912,5,1,3021,1657,1,1,2519,1276,71,22,1789,889,6,4,1643,825,0,0,1303,663,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34550,16027,6005,,2321,30146,15413,3428,1248,27342,12964,2573,853,25934,13054,,,1714,,,,,,,537,24001,12472,1400,476,23049,,,,Siemreap,11687,874,271,20759,11164,525,167,17794,9855,348,141,15240,8442,317,92,11788,6806,134,46,10630,5949,87,33,9022,5271,165,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6482,3103,1469,,641,5398,2542,806,343,4832,2398,522,230,4185,2208,,,361,,,,,,,144,3701,2059,223,89,3283,,,,Stung Treng,1729,142,68,2371,1298,18,6,1939,1051,9,2,1594,804,13,5,1055,572,1,1,1003,567,1,0,801,423,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14565,6866,1664,,633,14123,6426,868,299,12580,6102,639,211,11848,5643,,,545,,,,,,,175,11257,5458,368,112,11069,,,,Svay Rieng,5433,288,87,10601,5413,50,17,8648,4414,25,8,7091,3454,65,16,4743,2492,1,0,4169,2138,2,0,3740,1980,45,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21344,9958,2696,,1027,20503,9666,1819,634,18695,8914,1507,526,18210,8682,,,1137,,,,,,,408,17550,8460,941,299,17600,,,,Takeo,8559,791,216,16847,8623,208,95,15317,7900,289,131,13436,6869,165,47,10057,5271,38,20,9788,5090,29,18,8633,4623,188,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21338,9970,3249,,1301,20082,9583,2116,791,18704,8795,1605,597,17816,8643,,,1119,,,,,,,403,16536,8241,857,314,14992,,,,Tbaung Khmum,7449,518,179,12657,6778,125,43,10489,5616,66,25,8828,4827,245,100,5787,3264,31,12,5266,2945,18,8,4370,2468,124,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,400673,187608,57724,,22828,382709,183111,35297,13212,338604,162495,27312,9905,323812,163375,,,19628,,,,,,,6932,302764,159001,14322,4897,288004,,,,Whole Kingdom,142826,9917,3321,254642,133059,2486,937,219895,116757,1996,784,187569,98821,3242,1096,133460,73039,651,262,120549,64944,412,186,106608,58491,2731,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,72448,33599,10623,,4257,62938,30002,5772,2277,56591,26867,4129,1549,55952,27821,,,2808,,,,,,,1003,50997,25739,1810,623,48868,,,,-  Urban Area,23851,1161,399,51066,25806,767,295,46652,23929,615,266,42576,21706,1048,375,36365,19202,223,77,35666,18711,117,50,34116,17999,1175,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,328225,154009,47101,,18571,319771,153109,29525,10935,282013,135628,23183,8356,267860,135554,,,16820,,,,,,,5929,251767,133262,12512,4274,239136,,,,-  Rural Area,118975,8756,2922,203576,107253,1719,642,173243,92828,1381,518,144993,77115,2194,721,97095,53837,428,185,84883,46233,295,136,72492,40492,1556,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of,Pre-school,,,Primary,,Lower Sec.,,Upper Sec.,,Total,,% Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Schools,Total,Girl,,Total,Girl,Total,Girl,Total,Girl,Total,Girl,Primary,All Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,815,17293,8699,,98608,47624,29470,15878,14593,8308,159964,80509,48.3,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banteay Meanchey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1164,18470,9375,,165957,79323,47208,25375,23700,13174,255335,127247,47.8,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Battambang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,821,16370,8105,,139013,65929,42206,22810,24768,14078,222357,110922,47.4,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,472,6893,3517,,73007,35450,24674,13555,12964,7321,117538,59843,48.6,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Chhnang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,625,9691,4853,,107169,51622,33888,17983,15595,8307,166343,82765,48.2,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Speu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,795,10263,5201,,98836,48229,30186,16533,16648,9344,155933,79307,48.8,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Thom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,612,7680,3730,,77244,36512,26772,14091,15922,8410,127618,62743,47.3,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,756,16684,8344,,159100,75098,52803,27752,29874,16683,258461,127877,47.2,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kandal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50,891,458,,5489,2668,1577,821,1009,531,8966,4478,48.6,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,223,2296,1162,,16585,7858,5406,2812,2975,1517,27262,13349,47.4,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koh Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,443,4908,2536,,62931,30434,13685,7384,6484,3610,88008,43964,48.4,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kratie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,1016,509,,14689,7397,3411,1825,1706,931,20822,10662,50.4,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mondul Kiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,364,3894,1965,,37041,17683,10301,5469,5106,2706,56342,27823,47.7,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otdar Meanchey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,82,973,491,,9944,4822,3504,1877,1814,985,16235,8175,48.5,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pailin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,381,11498,5735,,136498,64987,55118,27732,39061,19938,242175,118392,47.6,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phnom Penh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,2522,1294,,27447,13406,8482,4331,4520,2383,42971,21414,48.8,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preah Sihanouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,408,4284,2247,,37390,18405,10346,5803,5586,3012,57606,29467,49.2,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preah Vihear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1063,17310,8613,,148207,69679,48554,25737,25135,13695,239206,117724,47,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prey Veng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,548,8542,4247,,68226,33122,19380,10404,10343,5754,106491,53527,48.5,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pursat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,319,2840,1461,,39569,19109,8611,4399,4534,2202,55554,27171,48.3,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ratanak Kiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1090,28323,14242,,163544,78986,51355,28084,29830,16992,273052,138304,48.3,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siemreap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,253,1375,732,,26340,12926,5572,2930,2726,1418,36013,18006,49.1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stung Treng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,509,7701,3848,,73501,35382,25481,13164,12957,6877,119640,59271,48.1,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Svay Rieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,799,13168,6440,,113675,54408,44174,22837,28928,15307,199945,98992,47.9,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,717,14207,7170,,110276,53093,30139,16386,15016,8490,169638,85139,48.1,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tbaung Khmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13597,229092,114974,,2010286,964152,632303,335972,351794,191973,3223475,1607071,48,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1458,40641,20321,,345361,165081,131738,67614,103082,54331,620822,307347,47.8,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-  Urban Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12139,188451,94653,,1664925,799071,500565,268358,248712,137642,2602653,1299724,48,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-  Rural Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of,Pre-school,,,Primary,,Lower Sec.,,Upper Sec.,,Total,,% Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Schools,Total,Girl,,Total,Girl,Total,Girl,Total,Girl,Total,Girl,Primary,All Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,822,16738,8453,,99947,48195,31716,16861,15758,8987,164159,82496,48.2,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banteay Meanchey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1170,17777,8958,,164335,78804,50036,26673,24968,13877,257116,128312,48,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Battambang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,820,15659,7771,,138517,72390,43843,23715,25342,14337,223361,118213,52.3,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,472,6560,3271,,73750,36879,25320,13762,12753,7178,118383,61090,50,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Chhnang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,631,9294,4660,,106477,51144,34650,18051,15063,7954,165484,81809,48,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Speu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,800,9931,5077,,101294,53157,30322,16323,17148,9683,158695,84240,52.5,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Thom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,612,7042,3451,,75516,35799,27431,14302,15467,8214,125456,61766,47.4,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,761,15822,7875,,161700,76703,55791,28974,30473,16804,263786,130356,47.4,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kandal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50,817,417,,5481,2621,1733,918,983,521,9014,4477,47.8,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,223,2070,1068,,17205,8245,5707,2934,3131,1621,28113,13868,47.9,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koh Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
